Incident energy;
Incident energy;
Incident energy;?(E)
23015.44;7.71573E-11
23015.9;7.71589E-11
23016.37;7.71605E-11
23016.83;7.71621E-11
23017.29;7.71638E-11
23017.75;7.71654E-11
23018.22;7.7167E-11
23018.68;7.71686E-11
23019.14;7.71702E-11
23019.6;7.71718E-11
23020.06;7.71735E-11
23020.52;7.71751E-11
23020.98;7.71767E-11
23021.44;7.71783E-11
23021.95;7.71801E-11
23022.46;7.71819E-11
23022.97;7.71837E-11
23023.48;7.71854E-11
23024.5;7.7189E-11
23025.51;7.71926E-11
23026.53;7.71961E-11
23027.55;7.71997E-11
23028.11;7.72017E-11
23028.66;7.72036E-11
23029.44;7.72063E-11
23030.0;7.72083E-11
23030.74;7.72109E-11
23031.62;7.7214E-11
23032.37;7.72166E-11
23033.12;7.72192E-11
23034.47;7.7224E-11
23035.81;7.72287E-11
23036.41;7.72308E-11
