Incident energy;
Incident energy;
Incident energy;?(E)
67.72591;0.1290565
67.86334;0.1442285
68.00077;0.1642862
68.06949;0.1767724
68.1382;0.1913694
68.22983;0.2149898
68.32145;0.2448774
68.41307;0.283503
68.45888;0.3072383
68.50469;0.3348034
68.57341;0.3854355
68.60777;0.4161317
68.64212;0.4514226
68.69366;0.515403
68.7452;0.5973351
68.77097;0.6473963
68.79674;0.7052924
68.82251;0.7727962
68.84827;0.8521103
68.87404;0.9460996
68.89981;1.058222
68.92558;1.192755
68.95135;1.354866
68.97712;1.550668
69.00289;1.787219
69.02866;2.072417
69.05442;2.414631
69.08306;2.872779
69.11169;3.423539
69.14032;4.076648
69.16895;4.838261
69.19758;5.709307
69.22621;6.683709
69.28347;8.874759
69.34646;11.40611
69.37796;12.57821
69.40945;13.5971
69.43459;14.25693
69.45973;14.74911
69.48487;15.05156
69.51;15.15044
69.53228;15.06412
69.55455;14.81759
69.5991;13.88475
69.63543;12.7675
69.67176;11.43236
69.74442;8.520622
69.80057;6.414633
69.82864;5.486231
69.85671;4.658841
69.88479;3.936185
69.91286;3.316698
69.94093;2.793601
69.969;2.357544
69.99543;2.016846
70.02185;1.734507
70.04827;1.501402
70.07469;1.309276
70.10111;1.150819
70.12753;1.019758
70.15395;0.910835
70.18037;0.8197342
70.2068;0.742939
70.23322;0.6777197
70.25964;0.621837
70.28606;0.5735505
70.3389;0.4945777
70.39174;0.4329514
70.44458;0.3837003
70.49743;0.3435691
70.55027;0.3103697
70.60311;0.282544
70.65595;0.2589667
70.7088;0.2387956
